Team,AdjDP,AwardsAdj,TotalDP,AwardsTotal,Playoff,BestPlayoff,Alliance,BestAlliance,Qual,BestQual,AdjPlayoff,AdjAlliance,AdjQual,Awards,AdjAwards,NumEvents
222,56.684010296072614,58.578656004210615,149.59,154.59,41.1,30,32.11,16,76.38,54,12.167414737662222,15.573987720894342,28.942607837516054,5.0,1.8946457081379977,4
2220,30.49586913559561,43.93629778198273,65.8,94.8,30.0,30,1.0,1,34.8,12,0.4634630567719698,13.903891703159093,16.128514375664547,29.0,13.440428646387124,3
225,70.86732806719365,79.03325106926843,187.01999999999998,208.57,35.1,30,67.75999999999999,48,84.16,48,25.676238636686143,13.300412871128746,31.890676559378775,21.55,8.16592300207477,4
2337,83.97594221423219,92.58162874267076,259.08,285.63,85.3,90,77.36,48,96.42,66,25.07479886403042,27.648401539578526,31.25274181062323,26.55,8.60568652843857,5
2338,26.139316401939094,33.09126225351864,56.4,71.4,0.0,0,21.0,12,35.4,16,9.732724192211366,0.0,16.40659220972773,15.0,6.951945851579547,3
2363,76.47169007186586,84.25868393231303,201.81,222.36,84.2,60,48.230000000000004,39,69.38,54,18.275752500699127,31.905833725043884,26.290103846122854,20.55,7.786993860447171,4
2421,40.018706647290784,40.018706647290784,105.61,105.61,40.0,20,19.32,36,46.29,57,7.320911016245224,15.157165665103982,17.540629965941584,0.0,0.0,4
245,59.20582679038,67.48738199948002,182.66,208.21,31.1,30,66.9,30,84.66,21,21.684385263749164,10.080484031428982,27.440957495201854,25.55,8.281555209100016,5
2574,29.754328244760462,29.754328244760462,64.2,64.2,20.0,20,6.0,6,38.2,14,2.780778340631819,9.269261135439397,17.70428876868925,0.0,0.0,3
2590,76.23568630842755,82.89658492083481,235.2,255.75,85.3,90,69.85,45,80.05,45,22.64057265579789,27.648401539578526,25.946712113051127,20.55,6.660898612407254,5
2611,73.13332433412671,75.02797004226471,193.0,198.0,53.1,30,59.03,39,80.87,51,22.3681872302772,20.121137420425537,30.643999683423978,5.0,1.8946457081379977,4
2834,72.46640904486213,81.39019033019211,191.24,214.79000000000002,63.3,90,50.76,48,77.18,54,19.234443229016954,23.98621466502705,29.245751150818137,23.55,8.92378128532997,4
2977,16.40659220972773,18.72390749358758,35.4,40.4,0.0,0,0.0,0,35.4,12,0.0,0.0,16.40659220972773,5.0,2.317315283859849,3
3044,23.91469372943364,33.18395486487303,51.6,71.6,10.0,10,6.0,6,35.6,13,2.780778340631819,4.634630567719698,16.499284821082124,20.0,9.269261135439397,3
3090,7.2637520387350065,7.2637520387350065,11.8,11.8,0.0,0,0.0,0,11.8,7,0.0,0.0,7.2637520387350065,0.0,0.0,2
3138,20.485067109321065,20.485067109321065,44.2,44.2,0.0,0,9.0,9,35.2,16,4.171167510947728,0.0,16.31389959837334,0.0,0.0,3
